ID;type;text
18390;irregular_verbs;know | knew | known
18391;irregular_verbs;laid | laid | laid
18392;irregular_verbs;lead | led | led
18393;irregular_verbs;lean | leant | leant
18394;irregular_verbs;leap | leapt | leapt
18395;irregular_verbs;learn | learnt | learnt
18396;irregular_verbs;leave | left | left
18397;irregular_verbs;lend | lent | lent
18398;irregular_verbs;let | let | let
18399;irregular_verbs;lie | lay | lain
18400;irregular_verbs;light | lit | lit
18401;irregular_verbs;lose | lost | lost
18402;irregular_verbs;lose | lost | lost
18403;irregular_verbs;may | maight | might
18404;irregular_verbs;mean | meant | meant
18405;irregular_verbs;meet | met | met
18406;irregular_verbs;melt | melted | melted
18407;irregular_verbs;mow | mowed | mown
18408;irregular_verbs;pay | paid | paid
18409;irregular_verbs;pen | pent | pent
18410;irregular_verbs;plead | pled | pled
18411;irregular_verbs;prove | proved | proven
18412;irregular_verbs;put | put | put
18413;irregular_verbs;quit | quit | quit
18414;irregular_verbs;read | read | read
18415;irregular_verbs;rid | rid | rid
18416;irregular_verbs;ride | rode | riden
18417;irregular_verbs;ring | rang | rung
18418;irregular_verbs;rise | rose | risen
18419;irregular_verbs;run | ran | run
18420;irregular_verbs;saw | sawed | sawn
18421;irregular_verbs;say | said | said
18422;irregular_verbs;see | saw | seen
18423;irregular_verbs;seek | sought | sought
18424;irregular_verbs;sell | sold | sold
18425;irregular_verbs;send | sent | sent
18426;irregular_verbs;set | set | set
18427;irregular_verbs;sew | sewed | sewn
18428;irregular_verbs;shake | shook | shaken
18429;irregular_verbs;shall | should | should
18430;irregular_verbs;shear | sheared | shorn
18431;irregular_verbs;shed | shed | shed
18432;irregular_verbs;shine | shone | shone
18433;irregular_verbs;shit | shat | shat
18434;irregular_verbs;shoe | shoed | shoed
18435;irregular_verbs;shoot | shot | shot
18436;irregular_verbs;show | showed | shown
18437;irregular_verbs;shred | shred | shred
18438;irregular_verbs;shrink | shrank | shrunk
18439;irregular_verbs;shut | shut | shut
18440;irregular_verbs;sing | sang | sung
18441;irregular_verbs;sink | sank | sunk
18442;irregular_verbs;sit | sat | sat
18443;irregular_verbs;slay | slew | slain
18444;irregular_verbs;sleep | slept | slept
18445;irregular_verbs;slid | slid | slid
18446;irregular_verbs;sling | slung | slung
18447;irregular_verbs;slink | slunk | slunk
18448;irregular_verbs;slit | slit | slit
18449;irregular_verbs;smell | smelt | smelt
18450;irregular_verbs;smite | smote | smitten
18451;irregular_verbs;sow | sowed | sown
18452;irregular_verbs;speak | spoke | spoken
18453;irregular_verbs;speed | sped | sped
18454;irregular_verbs;spell | spelt | splet
18455;irregular_verbs;spend | spent | spent
18456;irregular_verbs;spill | spilt | spilt
18457;irregular_verbs;spin | spun | spun
18458;irregular_verbs;spit | spat | spat
18459;irregular_verbs;split | split | split
18460;irregular_verbs;spoil | spoilt | spoilt
18461;irregular_verbs;string | strung | strung
18462;irregular_verbs;swear | swore | sworn
18463;irregular_verbs;sweat | sweat | sweat
18464;irregular_verbs;sweep | sweept | sweept
18465;irregular_verbs;swell | swelled | swollen
18466;irregular_verbs;swim | swam | swum
18467;irregular_verbs;swing | swung | swung
18468;irregular_verbs;take | took | taken
18469;irregular_verbs;teach | taught | taught
18470;irregular_verbs;tear | tore | torn
18471;irregular_verbs;telecast | telecast | telecast
18472;irregular_verbs;tell | told | told
18473;irregular_verbs;thrust | thrust | thrust
18474;irregular_verbs;tread | trod | trodden
18475;irregular_verbs;understand | understood | understood
18476;irregular_verbs;wake | woke | woken
18477;irregular_verbs;wear | wore | worn
18478;irregular_verbs;weave | wove | woven
18479;irregular_verbs;wed | wed | wed
18480;irregular_verbs;weep | wept | wept
18481;irregular_verbs;wet | wet | wet
18482;irregular_verbs;win | won | won
18483;irregular_verbs;wind | wound | wound
18484;irregular_verbs;wring | wrung | wrung
18485;irregular_verbs;write | wrote | written
18486;units_of_time;nanosecond
18487;units_of_time;microsecond
18488;units_of_time;millisecond
18489;units_of_time;second
18490;units_of_time;minute
18491;units_of_time;hour
18492;units_of_time;day
18493;units_of_time;week
18494;units_of_time;month
18495;units_of_time;year
18496;units_of_time;decade
18497;units_of_time;century
18498;units_of_time;millenium
18499;units_of_time;fortnight
18500;units_of_time;blue moon
18501;units_of_time;30 days
18502;units_of_time;90 days
18503;units_of_time;quarter
18504;units_of_time;moment
18505;units_of_time;once in a while
18506;units_of_time;later
18507;units_of_time;a bit
18508;word_clues;ache: pine | flu symptom | sorrow | yearn | feel sore | sore spot
18509;word_clues;acid: corrosive chemical | etcher's supply | gastric juice | corrosive liquid | alkali neutralizer
18510;word_clues;acne: skin condition | skin problem | complexion concern | teen problem
18511;word_clues;acre: lot of land | farm unit | farm measure | land measure
18512;word_clues;acts: plays a part | performs | does something | pretends | parts of a play
18513;word_clues;adds: contributes | puts together | sums up | tallies | inserts | does simple arithmetic
18514;word_clues;agar: food thickener | lab gel | thickening agent | edible seaweed product
18515;word_clues;ages: matures | very long time | historical periods
18516;word_clues;aids: helps out | lends a hand | supports | assists | helps
18517;word_clues;aims: intends | picks a target | prepares to shoot
18518;word_clues;airs: is shown on tv | snootiness | runs on tv
18519;word_clues;ajar: slightly open | not quite shut
18520;word_clues;ally: confederate | friend | compatriot | one on your side
18521;word_clues;alms: help | charity | handouts
18522;word_clues;aloe: lotion additive | skin soother | medicinal plant | lotion ingredient | burn soother
18523;word_clues;alps: swiss peaks | swiss mountains
18524;word_clues;also: in addition | besides | as well | plus
18525;word_clues;amid: in the thick of | in the center of | at the center of | amongst
18526;word_clues;ammo: bullets | cartridge filler | ordnance
18527;word_clues;amps: stereo components | electrical units | sound boosters
18528;word_clues;ante: pay to play | price to play | poker payment | poker stake
18529;word_clues;ants: picnic pests | colony members | hill dwellers | soldier insects
18530;word_clues;apes: mimics | chimps | orangutans | gorillas
18531;word_clues;apex: high point | pinnacle | top | highest point
18532;word_clues;arch: foot part | rainbow shape
18533;word_clues;area: place | vicinity | region | zone
18534;word_clues;arms: upper limbs | weapons | sleeves
18535;word_clues;"arts: cultural doings | humanities | music and dance, for example"
18536;word_clues;ashy: lacking color | looking pale | pallid | gray
18537;word_clues;asks: inquires | questions | requests
18538;word_clues;atom: smidgen | energy source | bit | physics unit | tiny bit | molecule part
18539;word_clues;aunt: reunion attendee | family member | uncle's wife | mom's sister
18540;word_clues;auto: camera setting | car
18541;word_clues;away: out | gone | travelling
18542;word_clues;axes: dumps | lets go | fires | chops down | gets rid of
18543;word_clues;axis: turning point | graph line | alliance
18544;word_clues;babe: newborn | child | term of affection
18545;word_clues;baby: newborn | child | term of affection
18546;word_clues;back: support | opposite of front
18547;word_clues;bags: luggage | purses
18548;word_clues;bail: jump out | try to keep the boat afloat | remove water from a boat
18549;word_clues;bait: entice | tease | make fun of | tempt | set a trap
18550;word_clues;bake: lay in the sun | cook in the oven | cook a cake
18551;word_clues;bale: hay bundle | unit of hay | farm bundle
18552;word_clues;ball: formal dance | black tie event | strike alternative | playground equipment
18553;word_clues;balm: skin soother | soothing ointment | salve
18554;word_clues;band: musical group | rock group | wedding symbol
18555;word_clues;bang: loud noise | forehead fringe | firecracker sound | gun noise
18556;word_clues;bank: deposit | tilt a plane | river side | money lender
18557;word_clues;bans: prohibits | outlaws | makes illegal
18558;word_clues;barb: sticker | fishhook point | harpoon tip
18559;word_clues;barn: livestock holder | farm storage building | farm structure | hayloft locale
18560;word_clues;bars: taverns | watering holes | graph components
18561;word_clues;base: headquarters | acid neutralizer | military installation | baseball corner | bottom | foundation
18562;word_clues;bash: hit hard | slam | gala | wild party
18563;word_clues;bass: freshwater fish | low voice
18564;word_clues;bats: loony | crazy | flying mammals
18565;word_clues;bawl: blubber | break down | weep
18566;word_clues;bays: large coves | howls at the moon | sheltered waters
18567;word_clues;bead: necklace component | sweat unit | abacus part | droplet
18568;word_clues;beak: bird bill | nose | squid jaw
18569;word_clues;beam: ray | rafter | headlight | main roof support | ceiling support
18570;word_clues;bean: hit with a ball | legume | small one | edible seed
18571;word_clues;bear: a circus performer | put up with | market pessimist | hibernating mammal | camping danger
18572;word_clues;beat: top | outscore | heart throb | overcome | thump
18573;word_clues;beds: resting places | garden plots | sleeping furniture
18574;word_clues;beef: cow meat | common red meat
18575;word_clues;been: existed | lived | was
18576;word_clues;beep: answering machine sound | computer sound
18577;word_clues;beer: cold one | keg contents | brewed beverage | brewer's yield
18578;word_clues;bees: stinging insects | honey makers
18579;word_clues;beet: sugar source | edible root | red root
18580;word_clues;begs: panhandles | pleads
18581;word_clues;bell: collar attachment | round marker | dinner signal
18582;word_clues;belt: car part | pants holder | punch
18583;word_clues;bend: distort | twist | show flexibility
18584;word_clues;bent: crooked | out of shape | not straight
18585;word_clues;best: top | number one | foremost
18586;word_clues;beta: greek letter | unfinished software | alpha follower
18587;word_clues;bets: wagers | takes a risk | risks
18588;word_clues;bias: slant | leaning | skewed view | prejudice
18589;word_clues;bide: wait | dwell | linger
18590;word_clues;bids: auction offers | orders | makes an offer
18591;word_clues;bike: chopper | velodrome vehicle | two wheeler | some exercise equipment | triathlon need
18592;word_clues;bill: debtor's woe | folding money | duck nose | invoice
18593;word_clues;bind: predicament | tie up | tough spot | tie | glue
18594;word_clues;bird: feathered animal | nest builder | audobon subject
18595;word_clues;bite: small taste | morsel | take the bait | small snack
18596;word_clues;bits: minute amounts | crumbs | tiny particles | byte fractions
18597;word_clues;blew: squandered | wasted | pushed air with the mouth
18598;word_clues;blob: gooey mass | amorphous lump
18599;word_clues;blot: stain | smudge | ink stain | soak up
18600;word_clues;blow: explode | put out the candles | botch | exhale hard | punch
18601;word_clues;blue: primary color | sad | cold
18602;word_clues;blur: obscure | smudge | become fuzzy | get fuzzy
18603;word_clues;boar: wild swine | big game | sty dweller | swine | wild pig
18604;word_clues;boat: regatta entrant | gravy holder | fishing vessel | watercraft
18605;word_clues;bogs: marshy areas | swamps | quagmires
18606;word_clues;boil: cook in a cauldron | more than simmer | swelter | cook with hot water
18607;word_clues;bold: intrepid | daring | heroic | fearless
18608;word_clues;bomb: explosive device | total flop
18609;word_clues;bone: dog treat | archeological find | skeleton piece
18610;word_clues;boom: prosper | explosion sound | thriving time
18611;word_clues;boot: kick out | bounce | kick | toss out | start up a computer
18612;word_clues;boss: person in charge | chief | leader
18613;word_clues;both: this plus that | two out of two | the pair
18614;word_clues;bots: droids | enemy ais in video games
18615;word_clues;bowl: knock down some pins | cereal container
18616;word_clues;boys: young men | not girls
18617;word_clues;brat: little troublemaker | imp | unruly kid
18618;word_clues;buds: pals | future flowers | begins to bloom
18619;word_clues;bugs: annoys | bothers | computer glitches
18620;word_clues;bump: jostle | displace | road imperfection
18621;word_clues;buns: buttocks | bakery purchases | hot-dog holders
18622;word_clues;burn: scorch | overcook | incinerate
18623;word_clues;busy: occupied | tied up | active
18624;word_clues;byte: memory unit | eight bits | computer chomp
18625;word_clues;cabs: cars for hire | taxis | metered cars
18626;word_clues;cake: bakery staple | birthday dessert | baked dessert
18627;word_clues;call: summon | predict | use a phone
18628;word_clues;calm: still | relaxed | tranquil
18629;word_clues;came: originated | arrived|showed up
18630;word_clues;camp: bivouac | pitch a tent | rough it
18631;word_clues;cane: sugar source | walking stick | candy shape
18632;word_clues;cans: soda holders | fires | trash holders
18633;word_clues;caps: baseball hats | bottle tops | mushroom tops
18634;word_clues;card: king or queen | ace or jack | deck component
18635;word_clues;care: be concerned | hospice offering | supervision | treatment
18636;word_clues;cars: traffic participants | automobiles | detroit products
18637;word_clues;case: legal matter | detective's assignment | scope out
18638;word_clues;cash: money | paper money | payment option
18639;word_clues;cask: wine holder | wine barrel | large container | wooden barrel
18640;word_clues;cast: play participants | throw fishing line | fracture holder
18641;word_clues;cats: felines | mouse catchers | popular pets
18642;word_clues;cave: yield | surrender | underground chamber
18643;word_clues;cede: give up | let go | renounce
18644;word_clues;cell: lockup | mobile phone | basic organic unit
18645;word_clues;cent: penny | small change
18646;word_clues;chef: cook | culinary artist | food star
18647;word_clues;chew: enjoy some gum | munch on
18648;word_clues;chin: beard site | facial feature
18649;word_clues;chip: salsa holder | ceramic defect | computer part
18650;word_clues;chug: guzzle | gulp down | run slowly
18651;word_clues;chum: pal | friend | sidekick
18652;word_clues;city: metropolis | large town
18653;word_clues;clam: chowder ingredient | mollusk | shell dweller
18654;word_clues;clan: family | family group | extended family | scottish social unit
18655;word_clues;claw: crab hand | scratch | hammer part
18656;word_clues;clip: film excerpt | paper fastener | cut with scissors | snip
18657;word_clues;clot: block | coagulate | solidify | congeal
18658;word_clues;club: night spot | kind of sandwich | social group
18659;word_clues;clue: hint | lead | piece of evidence
18660;word_clues;coal: energy source | fossil fuel | furnace fuel
18661;word_clues;coat: winter wear | layer | layer of paint | cover completely | lab wear
18662;word_clues;code: secret writing | secret language | program
18663;word_clues;cogs: lowly workers | gear teeth | machine parts
18664;word_clues;coin: pice of change | nickel or dime | invent a term
18665;word_clues;cola: fizzy drink | carbonated drink | soft drink
18666;word_clues;cold: not warm | frigid | chilly
18667;word_clues;colt: young horse | gun maker
18668;word_clues;coma: senseless state | unresponsive state | vegetative state
18669;word_clues;comb: search high and low | hair untangler | brush alternative
18670;word_clues;come: arrive | show up | attend | dog command
18671;word_clues;cone: traffic director | summer treat | funnel shape | scoop holder | detour guide
18672;word_clues;cook: prepare food | food preparer
18673;word_clues;cool: chilly | not warm | popular
18674;word_clues;cope: deal with it | get by | adapt
18675;word_clues;cops: police | donut eaters | men in blue
18676;word_clues;copy: fake | imitation | duplicate | replica
18677;word_clues;cord: strong rope | firewood measure | thick string
18678;word_clues;core: center | apple refuse | innermost part
18679;word_clues;cork: seal a bottle | wine topper | champagne seal
18680;word_clues;corn: common grain | comes on cobs | foot sore
18681;word_clues;cove: sheltered inlet | small bay | place to moor | sheltered spot
18682;word_clues;cows: frightens | intimidates | milk dispensers
18683;word_clues;cozy: comfortable | snug | teapot cover
18684;word_clues;crab: complain | common crustacean | horseshoe or fillder | blue or king
18685;word_clues;cram: stuff | pack tightly | pack | study hard
18686;word_clues;crew: staff | rowers | ship workers
18687;word_clues;crib: nursery purchase | baby bed | plagiarize
18688;word_clues;crow: black bird | talk big | rooster cry
18689;word_clues;cube: number raised to the 3rd power | sugar lump | piece of ice | six faced shape
18690;word_clues;cubs: baby bears | small scouts
18691;word_clues;cull: select the best | eliminate weaker elements
18692;word_clues;cult: religious sect | zealot's group
18693;word_clues;cups: coffee containers | cooking measurements | drinking devices
18694;word_clues;curb: restrain | sidewalk border | curtail
18695;word_clues;curd: coagulate | cottage cheese morsel | milk product
18696;word_clues;cure: make better | heal | restore to health
18697;word_clues;curl: twist | ringlet of hair | bicep exercise
18698;word_clues;cusp: brink | very edge | moon phase
18699;word_clues;cuss: swear | use four-letter words | talk like a sailor
18700;word_clues;cute: adorable | precious | babies and puppies
18701;word_clues;cuts: saws | trims hair | scissor actions
18702;word_clues;cyan: shade of blue | blue hue | greenish blue
18703;word_clues;czar: former russian autocrat | absolute ruler | mogul
18704;word_clues;dads: fathers | family men | male parents
18705;word_clues;dame: british title | broad | lady's title
18706;word_clues;damp: moist | not quite dry | humid
18707;word_clues;dare: provoke | take a chance | challenge | have the nerve
18708;word_clues;dark: gloomy | poorly lit | evening trait
18709;word_clues;dart: bar projectile | move quickly | blowgun ammo
18710;word_clues;dash: track event | scurry | short race | run
18711;word_clues;data: computer input | facts and figures | raw information
18712;word_clues;date: romantic dinner | appointment | palm fruit
18713;word_clues;dawn: beginning | daybreak | arise | first light
18714;word_clues;days: calendar units | periods of time | calendar squares
18715;word_clues;daze: stun | stupefy | astound | dumbfound | befuddle
18716;word_clues;dead: lifeless | no more | out of power
18717;word_clues;deaf: unable to hear | unhearing | hard of hearing
18718;word_clues;deal: trade | do business | bargain | business arrangement | sealed with a handshake
18719;word_clues;dean: college official | campus bigwig | university boss
18720;word_clues;dear: darling | cherished | beloved
18721;word_clues;debt: burden | obligation | money owed
18722;word_clues;deck: barbecue site | clobber | 52 cards
18723;word_clues;deem: judge | consider | determine
18724;word_clues;deep: profound | not shallow | far below
18725;word_clues;deer: antlered animal | bucks | forest animal
18726;word_clues;defy: stand up to | challenge | go against
18727;word_clues;dell: secluded valley | farmer's place | small wooded hollow
18728;word_clues;dent: lasting impression | bumper flaw | ding
18729;word_clues;deny: refuse | contradict | turn down
18730;word_clues;desk: office furniture | work station | classroom equipment
18731;word_clues;dial: call | wind | use a rotary phone
18732;word_clues;dibs: claims | rights | first claim
18733;word_clues;dies: expires | goes out | ends life
18734;word_clues;diet: food plan | cut calories | weight loss plan | eating regimen
18735;word_clues;digs: home | archaeological sites | uses a shovel
18736;word_clues;dine: eat | enjoy a meal | eat in style
18737;word_clues;dips: tango moves | quick swims | plunges | chip actions
18738;word_clues;dire: critical | desperate | urgent
18739;word_clues;diva: opera singer | temperamental star | leading lady
18740;word_clues;dock: wharf | pier | deduct | loading area
18741;word_clues;does: accomplishes | female deer | executes
18742;word_clues;dogs: hounds | canines | follows closely
18743;word_clues;dole: apportion | charity | ration
18744;word_clues;doll: toy for girls | sweetheart
18745;word_clues;dome: round roof | bowl-shaped roof | stadium topper
18746;word_clues;done: complete | finished | over
18747;word_clues;doom: ruin | dire fate | armageddon
18748;word_clues;door: portal | entrance | way in
18749;word_clues;dope: fool | lamebrain | illegal drugs
18750;word_clues;dote: cherish | be fond of | lavish affection
18751;word_clues;dots: round specks | pixels | braille markings
18752;word_clues;dove: magical bird | peace symbol | took the plunge
18753;word_clues;down: feeling blue | elevator button | not up
18754;word_clues;drag: haul | pull along | big bore
18755;word_clues;draw: attract | sketch | pull a sword | pull a pistol | make a sketch | tied game | illustrate
18756;word_clues;drip: plumbing problem | coffee method | leak
18757;word_clues;drop: let slip | plummet | lozenge | let go of | fail to pursue | bit of rain
18758;word_clues;drum: rock band gear | bongo | percussion instrument | ear piece
18759;word_clues;duck: bird | quacker | stoop down
18760;word_clues;duel: fight | sword fight | head-to-head contest | showdown | face-off
18761;word_clues;dues: membership fees | club charges | country club costs
18762;word_clues;duke: british noble | nobleman | blue devil
18763;word_clues;dump: get rid of | jettison | break up with
18764;word_clues;dune: sand hill | desert feature | kind of buggy
18765;word_clues;dunk: basketball highlight | dip | briefly submerge
18766;word_clues;duty: responsibility | obligation | import tax
18767;word_clues;dyes: colors | fabric tints | salon shades
18768;word_clues;each: per unit | every | all
18769;word_clues;earn: deserve | merit | make money | work for
18770;word_clues;ears: corn servings | head features | listening devices
18771;word_clues;ease: simplify | relax | reduce | move slowly
18772;word_clues;east: cardinal direction | sunrise direction | compass heading
18773;word_clues;eats: consumes | dines | has a snack
18774;word_clues;echo: reverberate | comeback | acoustic feature
18775;word_clues;edge: upper hand | perimeter | part of a blade
18776;word_clues;edit: modify | change | revise
18777;word_clues;eggs: breakfast order | reproductive cells | omelet ingredients
18778;word_clues;else: otherwise | in addition | besides
18779;word_clues;emit: give off | let loose | broadcast
18780;word_clues;ends: concludes | outer limits | brings to a halt | wraps up | finishes
18781;word_clues;etch: cut | engrave | engrave with acid
18782;word_clues;even: level | smooth | tied
18783;word_clues;ever: continuously | always | constantly
18784;word_clues;evil: wicked | corrupt | rotten | diabolical
18785;word_clues;exit: way out | leave | retreat
18786;word_clues;eyes: looks at | facial feature | blinkers
18787;word_clues;face: confront | aspect | stand up to | look toward | front
18788;word_clues;fact: info | almanac tidbit | reference material | particular | nugget of trivia
18789;word_clues;fade: diminish | fall off | wane | grow dim
18790;word_clues;fail: break down | doesn't succeed | fall through | do not pass
18791;word_clues;fair: middling | light-skinned | equal to all
18792;word_clues;fake: pretend | counterfeit | bogus
18793;word_clues;fall: drop | decline | after summer
18794;word_clues;fang: large canine | snake tooth | vampire tooth | vicious tooth
18795;word_clues;fans: ballpark figures | artificial breeze makers | ceiling coolers
18796;word_clues;fare: charge | price | meter reading
18797;word_clues;farm: cultivate | work the land | where crops grow
18798;word_clues;fast: quick | speedy | swift | go without food
18799;word_clues;fate: destiny | fortune | what will be | karma
18800;word_clues;fawn: baby deer | gush
18801;word_clues;faze: shake up | disconcert | unnerve | rattle
18802;word_clues;fear: foreboding | dread | alarm | phobia | fright
18803;word_clues;feat: exploit | accomplishment | heroic deed
18804;word_clues;feel: handle | touch | have a hunch
18805;word_clues;fees: charges | tolls | price add-ons
18806;word_clues;feet: more foot | paws | imperial units
18807;word_clues;fell: dropped down | took a tumble | collapsed
18808;word_clues;fend: parry | ward | take care of
18809;word_clues;fern: forest growth | office plant | flowerless plant
18810;word_clues;feta: greek cheese | goat cheese | crumbly cheese
18811;word_clues;feud: longstanding quarrel | long dispute | vendetta
18812;word_clues;fibs: stretches the truth | lies | falsehoods | little lies
18813;word_clues;figs: often-dried fruit | mediterranean harvest | sweet fruits
18814;word_clues;file: carpentry tool | put in place | arrange in a cabinet
18815;word_clues;film: thin coat | movie | used in old cameras
18816;word_clues;find: discover | locate | come upon
18817;word_clues;fine: in good shape | monetary penalty | smallest grain
18818;word_clues;fire: blaze | flames | campsite staple
18819;word_clues;firm: unshakable | unyielding | unbending | fixed
18820;word_clues;fish: aquarium denizen | finned animals | swimming creatures
18821;word_clues;fist: boxer's weapon | clenched hand
18822;word_clues;five: single digit number | less than ten | fingers on one hand
18823;word_clues;fizz: effervescence | bubbles | soda feature
18824;word_clues;flab: blubber | spare tire | fatty bits
18825;word_clues;flag: standard | colors | national symbol
18826;word_clues;flap: commotion | plane part | wave in the wind
18827;word_clues;flat: tire trouble | out of fizz | not round
18828;word_clues;flaw: scratch | blemish | imperfection
18829;word_clues;flea: tiny insect | circus insect | dog's enemy
18830;word_clues;flee: take off | skedaddle | get away | run away | retreat
18831;word_clues;flew: took off | piloted | took to the air
18832;word_clues;flip: somersault | toss a coin | use a spatula | turn over
18833;word_clues;flow: run smoothly | stream | move like lava
18834;word_clues;flux: constant change | instability
18835;word_clues;foam: lather | froth | surf feature
18836;word_clues;foil: fencing weapon | aluminum wrap | dramatic counterpart
18837;word_clues;fold: finish the laundry | give up | origami verb
18838;word_clues;folk: music genre | kind of tale
18839;word_clues;font: type selection | typeface
18840;word_clues;food: dietary concern | nutritional topic | supermarket offering
18841;word_clues;fool: deceive | dupe | court jester
18842;word_clues;foot: part of a yard | shoe insert | toe holder
18843;word_clues;ford: cross moving water | wade across
18844;word_clues;fork: type of silverware | eating utensil | split in the path
18845;word_clues;form: mold | shape | document to fill out
18846;word_clues;fort: army outpost | stronghold | frontier trading post
18847;word_clues;foul: awful | not fair | rotten | smelly
18848;word_clues;four: square sides | quartet count | single digit number
18849;word_clues;fowl: two-legged livestock | edible birds
18850;word_clues;foxy: cunning | clever | very attractive
18851;word_clues;fray: struggle | skirmish | unravel | become threadbare
18852;word_clues;free: let loose | without cost | available
18853;word_clues;fret: worry | fuss | guitar part
18854;word_clues;frog: hopping critter | pond dweller | fly catcher
18855;word_clues;from: beginning | starting | native to
18856;word_clues;fuel: energy source | keeps a fire going | propellant
18857;word_clues;full: stuffed | no longer hungry | at capacity
18858;word_clues;fume: seethe | exhaust pipe emission | get really upset | noxious vapor
18859;word_clues;fund: give money | endow | provide resources for
18860;word_clues;funk: music genre | depression | bad smell
18861;word_clues;furl: roll up | wrap | stow the sails
18862;word_clues;fury: anger | wrath | rage
18863;word_clues;fuse: join together | combine | melt together
18864;word_clues;fuss: commotion | ruckus | bother
18865;word_clues;gaff: large fishing hook | hook on a pole
18866;word_clues;gain: acquire | increase | profit
18867;word_clues;gait: stride | pace | manner of walking
18868;word_clues;gala: big party | ball | lavish celebration
18869;word_clues;gall: chutzpah | audacity | impudence
18870;word_clues;game: hunter's quarry | something to play | you're playing one
18871;word_clues;gape: gawk | stare | goggle
18872;word_clues;gash: deep cut | wound | knife wound
18873;word_clues;gasp: utter breathlessly | sound of surprise | sound of fright
18874;word_clues;gate: entrance | fence opening | portal
18875;word_clues;gave: donated | contributed | made a donation
18876;word_clues;gawk: stare | goggle | gape
18877;word_clues;gaze: look | steady stare | watch the stars
18878;word_clues;gear: equipment | tackle | watch part | clock piece
18879;word_clues;gels: comes together | hair product | toothpaste consistency
18880;word_clues;gems: precious stones | jewels | valuable rocks
18881;word_clues;gene: heredity unit | chromosome component | evolutionary component
18882;word_clues;germ: microbe | cold cause | bacterium | disinfectant target
18883;word_clues;gets: understands | picks up | receives
18884;word_clues;gift: present | natural talent | something given
18885;word_clues;gimp: walk unsteadily | hitch | hobbling gait | walking trouble
18886;word_clues;girl: miss | lass | young lady
18887;word_clues;give: hand over | contribute | donate
18888;word_clues;glad: delighted | happy | cheerful | elated
18889;word_clues;glee: delight | high spirits | merriment
18890;word_clues;glib: talkative | superficial | smooth-tongued | slick-talking
18891;word_clues;glob: dollop | rounded lump | bit of whipped cream
18892;word_clues;glow: emit light | shine | twinkle
18893;word_clues;glue: stick | fix firmly | sticker | bond | epoxy
18894;word_clues;glum: depressed | feeling down | dejected
18895;word_clues;glut: overabundance | surplus | oversupply
18896;word_clues;gnat: pesky insect | annoying insect | biting insect
18897;word_clues;gnaw: eat away | nibble | chew on
18898;word_clues;goad: prod | incite | provoke
18899;word_clues;goal: purpose | aim | objective | soccer score
18900;word_clues;goat: alternative milk source | bearded beast | zodiac animal
18901;word_clues;goes: takes off | proceeds | leaves
18902;word_clues;gone: exhausted | used up | not at home
18903;word_clues;gong: percussion instrument | game show prop | chinese instrument
18904;word_clues;good: fine | virtuous | benevolent
18905;word_clues;goof: faux pas | make a mistake | blunder
18906;word_clues;goon: thug | hoodlum | mob enforcer | henchman
18907;word_clues;goop: sticky stuff | slime | mud
18908;word_clues;gore: horror film staple | impale
18909;word_clues;gown: prom dress | bridal attire | graduate garb
18910;word_clues;grab: catch | snatch | take
18911;word_clues;gram: metric weight | lab weight | measure of weight
18912;word_clues;grew: developed | increased | expanded
18913;word_clues;grid: crisscross pattern | electrical network | graph paper
18914;word_clues;grim: gloomy | dreadful | harsh | somber | forbidding | bleak
18915;word_clues;grin: sly look | smile | show pleasure
18916;word_clues;grip: handle | hold | clutch
18917;word_clues;grit: moxie | courage | gumption | abrasive material
18918;word_clues;grow: increase | wax | get bigger
18919;word_clues;gulf: split | chasm | abyss | wide gap
18920;word_clues;gull: shore bird | aquatic bird | sea bird
18921;word_clues;gums: teeth holders | mouth piece
18922;word_clues;guns: strong arms | firearms | pea shooters
18923;word_clues;guru: expert | spiritual advisor | wise one | sage
18924;word_clues;guts: moxie | courage | internal organs
18925;word_clues;guys: men | fellows
18926;word_clues;gyms: workout places | workout spots | workout centers
18927;word_clues;hack: cut ruthlessly | unskilled writer | break into computers
18928;word_clues;hags: crones | witches | evil old women
18929;word_clues;hail: call a cab | icy precipitation
18930;word_clues;hair: head covering | mammal feature | fur
18931;word_clues;half: one of two | fifty percent
18932;word_clues;hall: concert venue | corridor | foyer
18933;word_clues;halt: stop | call off | discontinue
18934;word_clues;hams: sandwich meats | deli display | pork slices
18935;word_clues;hand: crew member | helper | assistance | ranch worker
18936;word_clues;hang: put up | droop | be undecided | suspend | nail to the wall
18937;word_clues;hard: tough | difficult | not soft
18938;word_clues;hare: hopping mammal | tortoise rival
18939;word_clues;harp: stringed instrument | plucked instrument | angelic instrument
18940;word_clues;hate: detest | despise | loathe
18941;word_clues;hats: tops | head accessories | caps
18942;word_clues;haul: carry | drag | pull with effort
18943;word_clues;have: possess | keep | own
18944;word_clues;hawk: bird of prey | aggressive sell
18945;word_clues;haze: visibility reducer | light smog | skyline obscurer | visibility obstacle
18946;word_clues;hazy: uncertain | unclear | in a fog | overcast | vague
18947;word_clues;head: lead | hat holder | beer foam
18948;word_clues;heal: mend | cure | get well | recuperate
18949;word_clues;hear: listen to | find out | listen
18950;word_clues;heat: radiator output | warm up | warmth
18951;word_clues;heel: shoe piece | foot part | dog command
18952;word_clues;heir: next in a bloodline | natural successor | estate beneficiary
